doc_id,paper_key,title,doi,year,venue,citation_missing,citation_count,log1p_citations,title_word_count,edge_author_ids,profile_owner_ids,lab_link_ids,lab_author_names,lab_author_roles,topic_count,profile_link_count,lab_link_count,topics,title_bin,text_surprise_score,representation_contrast_proxy,role_aware_reward,reward_quadrant,author_composition
doc-https://doi.org/10.1063/1.4967777,doi:https://doi.org/10.1063/1.4967777,Perspectives in flow-based microfluidic gradient generators for characterizing bacterial chemotaxis,https://doi.org/10.1063/1.4967777,2016,Biomicrofluidics,False,21,3.091042453358316,10,christopher-wolfram; jar-der-luo,christopher-wolfram,christopher-wolfram; jar-der-luo,Christopher Wolfram; Jar-Der Luo,PhD Student; Affiliate Faculty,10,1,2,3D Printing in Biomedical Research; Complex Network Analysis Techniques; Coronary Interventions and Diagnostics; Corporate Finance and Governance; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies; Opinion Dynamics and Social Influence; Private Equity and Venture Capital; Social Capital and Networks,7-10 words,0.3,0.5333333333333333,0.495,Hidden Gem,Mixed (faculty + PhD)
doc-https://doi.org/10.1037/t60110-000,doi:https://doi.org/10.1037/t60110-000,Psychotropic-Related Sexual Dysfunction Questionnaire--SALSEX; Chinese Version,https://doi.org/10.1037/t60110-000,2016,PsycTESTS Dataset,False,0,0.0,7,rui-wang; chen-lin,chen-lin,rui-wang; chen-lin,Rui Wang; Chen Lin,PhD Student; PhD Student,10,1,2,Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Fluid Dynamics Simulations and Interactions; Heme Oxygenase-1 and Carbon Monoxide; Hydraulic and Pneumatic Systems; Ion channel regulation and function; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Personality Disorders and Psychopathology; Sulfur Compounds in Biology,7-10 words,0.12,0.4708333333333333,0.39499999999999996,Routine,Other KLab author config
doc-https://doi.org/10.1021/acsnano.6b05502,doi:https://doi.org/10.1021/acsnano.6b05502,Structure and Function of Iron-Loaded Synthetic Melanin,https://doi.org/10.1021/acsnano.6b05502,2016,ACS Nano,False,158,5.0689042022202315,7,ningzi-li; zhao-wang,zhao-wang,ningzi-li; zhao-wang,Ningzi Li; Zhao Wang,Postdoctoral Scholar; Affiliate Faculty,8,1,2,"Advanced Polymer Synthesis and Characterization; Advanced biosensing and bioanalysis techniques; Financial Literacy, Pension, Retirement Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Polymer Surface Interaction Studies; Silicone and Siloxane Chemistry; biodegradable polymer synthesis and properties",7-10 words,0.144,0.4583333333333333,0.44999999999999996,Routine,Solo faculty
doc-10.1071/ch16060,doi:10.1071/ch16060,The Effects of SiO2 and CeO2 Addition on the Performances of MnOx/TiO2 Catalysts,10.1071/ch16060,2016,Australian Journal of Chemistry,False,1,0.6931471805599453,14,jar-der-luo; hongkai-mao; fengli-xu,hongkai-mao,jar-der-luo; hongkai-mao; fengli-xu,Jar-Der Luo; Hongkai Mao; Fengli Xu,Affiliate Faculty; PhD Student; Affiliate Faculty,14,1,3,COVID-19 epidemiological studies; Catalysis and Hydrodesulfurization Studies; Catalysis and Oxidation Reactions; Complex Network Analysis Techniques; Corporate Finance and Governance; Electromagnetic wave absorption materials; Human Mobility and Location-Based Analysis; Magnetic Properties and Synthesis of Ferrites; Multiferroics and related materials; Opinion Dynamics and Social Influence; Private Equity and Venture Capital; Social Capital and Networks,11-14 words,0.5640000000000001,0.6083333333333333,0.5399999999999999,Aligned Surprise,Mixed (faculty + PhD)
doc-https://doi.org/10.13016/m2790x,doi:https://doi.org/10.13016/m2790x,Analysis of Flow-Based Microfluidic Gradient Generators for the Study of Bacterial Chemotaxis,https://doi.org/10.13016/m2790x,2015,University Libraries (University of Maryland),False,0,0.0,12,christopher-wolfram,christopher-wolfram,christopher-wolfram,Christopher Wolfram,PhD Student,5,1,1,3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies,11-14 words,0.42,0.2833333333333333,0.2825,Routine,Solo PhD student
doc-https://doi.org/10.1016/j.catcom.2015.01.010,doi:https://doi.org/10.1016/j.catcom.2015.01.010,Facile synthesis of paper mill sludge-derived heterogeneous catalyst for the Fenton-like degradation of methylene blue,https://doi.org/10.1016/j.catcom.2015.01.010,2015,Catalysis Communications,False,34,3.5553480614894135,15,hongbo-fang; ziwen-chen,ziwen-chen,hongbo-fang; ziwen-chen,Hongbo Fang; Ziwen Chen,Postdoctoral Scholar; PhD Student,5,1,2,Ferroptosis and cancer prognosis; Nuclear Receptors and Signaling; Retinoids in leukemia and cellular processes; Synthesis of Tetrazole Derivatives; Ubiquitin and proteasome pathways,15-19 words,0.6,0.3458333333333333,0.3825,False Positive,Solo PhD student
doc-https://doi.org/10.1016/j.jes.2015.01.026,doi:https://doi.org/10.1016/j.jes.2015.01.026,Fenton-like degradation of Methylene Blue using paper mill sludge-derived magnetically separable heterogeneous catalyst: Characterization and mechanism,https://doi.org/10.1016/j.jes.2015.01.026,2015,Journal of Environmental Sciences,False,55,4.02535169073515,16,ziwen-chen; hongbo-fang,ziwen-chen,ziwen-chen; hongbo-fang,Ziwen Chen; Hongbo Fang,PhD Student; Postdoctoral Scholar,5,1,2,Ferroptosis and cancer prognosis; Nuclear Receptors and Signaling; Retinoids in leukemia and cellular processes; Synthesis of Tetrazole Derivatives; Ubiquitin and proteasome pathways,15-19 words,0.7479999999999999,0.5458333333333333,0.5025,Aligned Surprise,Solo PhD student
doc-https://doi.org/10.1002/adma.201502556,doi:https://doi.org/10.1002/adma.201502556,Flexible Transparent Iontronic Film for Interfacial Capacitive Pressure Sensing,https://doi.org/10.1002/adma.201502556,2015,Advanced Materials,False,440,6.089044875446846,9,ningzi-li; james-evans; rui-pan,rui-pan,ningzi-li; james-evans; rui-pan,Ningzi Li; James Evans; Rui Pan,Postdoctoral Scholar; Director; PhD Student,13,1,3,"Advanced Sensor and Energy Harvesting Materials; Biomedical Text Mining and Ontologies; Complex Network Analysis Techniques; Electrowetting and Microfluidic Technologies; Financial Literacy, Pension, Retirement Analysis; Innovative Microfluidic and Catalytic Techniques Innovation; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Microfluidic and Bio-sensing Technologies; Microfluidic and Capillary Electrophoresis Applications; Scientific Computing and Data Management; Scientometrics and Bibliometrics Research",7-10 words,0.24,0.6708333333333333,0.64,Hidden Gem,Mixed (faculty + PhD)
doc-https://doi.org/10.1016/j.copsyc.2015.11.002,doi:https://doi.org/10.1016/j.copsyc.2015.11.002,From one mind to many: the emerging science of cultural norms,https://doi.org/10.1016/j.copsyc.2015.11.002,2015,Current Opinion in Psychology,False,116,4.762173934797756,11,joshua-jackson,joshua-jackson,joshua-jackson,Joshua Jackson,Affiliate Faculty,5,1,1,"Cultural Differences and Values; Evolutionary Game Theory and Cooperation; Psychology of Moral and Emotional Judgment; Religion, Spirituality, and Psychology; Social and Intergroup Psychology",11-14 words,0.424,0.2833333333333333,0.2825,Routine,Solo faculty
doc-https://doi.org/10.1038/nrd4433,doi:https://doi.org/10.1038/nrd4433,Hydrogen sulfide-based therapeutics: exploiting a unique but ubiquitous gasotransmitter,https://doi.org/10.1038/nrd4433,2015,Nature Reviews Drug Discovery,False,831,6.723832440821209,9,rui-wang,rui-wang,rui-wang,Rui Wang,PhD Student,5,1,1,Heme Oxygenase-1 and Carbon Monoxide; Ion channel regulation and function; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Sulfur Compounds in Biology,7-10 words,0.304,0.48333333333333334,0.40249999999999997,Routine,Solo PhD student
doc-10.1016/j.jmmm.2015.01.019,doi:10.1016/j.jmmm.2015.01.019,"Magnetic and microwave absorption properties of rare earth ions (Sm3+, Er3+) doped strontium ferrite and its nanocomposites with polypyrrole",10.1016/j.jmmm.2015.01.019,2015,Journal of Magnetism and Magnetic Materials,False,94,4.553876891600541,19,jar-der-luo; xiaodi-yang; hongkai-mao,hongkai-mao,jar-der-luo; xiaodi-yang; hongkai-mao,Jar-Der Luo; Xiaodi Yang; Hongkai Mao,Affiliate Faculty; Masters Student; PhD Student,15,1,3,Advanced biosensing and bioanalysis techniques; Catalysis and Hydrodesulfurization Studies; Catalysis and Oxidation Reactions; Complex Network Analysis Techniques; Conducting polymers and applications; Corporate Finance and Governance; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Electromagnetic wave absorption materials; Magnetic Properties and Synthesis of Ferrites; Multiferroics and related materials; Opinion Dynamics and Social Influence,15-19 words,0.8773333333333333,0.6708333333333333,0.64,Aligned Surprise,Mixed (faculty + PhD)
doc-10.1002/adfm.201403783,doi:10.1002/adfm.201403783,Programmable “Semismart” Sensor: Relevance to Monitoring Antipsychotics,10.1002/adfm.201403783,2015,Advanced Functional Materials,False,25,3.258096538021482,7,christopher-wolfram,christopher-wolfram,christopher-wolfram,Christopher Wolfram,PhD Student,5,1,1,3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies,7-10 words,0.184,0.2833333333333333,0.2825,Routine,Solo PhD student
doc-https://doi.org/10.1002/adfm.201403783,doi:https://doi.org/10.1002/adfm.201403783,Programmable “Semismart” Sensor: Relevance to Monitoring Antipsychotics,https://doi.org/10.1002/adfm.201403783,2015,Advanced Functional Materials,False,25,3.258096538021482,7,christopher-wolfram,christopher-wolfram,christopher-wolfram,Christopher Wolfram,PhD Student,5,1,1,3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies,7-10 words,0.184,0.2833333333333333,0.2825,Routine,Solo PhD student
doc-10.1140/epjds/s13688-015-0053-1,doi:10.1140/epjds/s13688-015-0053-1,Quantifying socio-economic indicators in developing countries from mobile phone communication data: applications to Côte d’Ivoire,10.1140/epjds/s13688-015-0053-1,2015,EPJ Data Science,False,43,3.784189633918261,17,hongkai-mao; yong-yeol-ahn,yong-yeol-ahn,hongkai-mao; yong-yeol-ahn,Hongkai Mao; Yong-Yeol Ahn,PhD Student; Affiliate Faculty,10,1,2,Catalysis and Hydrodesulfurization Studies; Catalysis and Oxidation Reactions; Complex Network Analysis Techniques; Electromagnetic wave absorption materials; Human Mobility and Location-Based Analysis; Magnetic Properties and Synthesis of Ferrites; Multiferroics and related materials; Opinion Dynamics and Social Influence; Research Data Management Practices; scientometrics and bibliometrics research,15-19 words,0.784,0.7333333333333333,0.615,Aligned Surprise,Mixed (faculty + PhD)
doc-https://doi.org/10.1016/j.foodchem.2015.07.042,doi:https://doi.org/10.1016/j.foodchem.2015.07.042,Simultaneously determination of trace Cd2+ and Pb2+ based on l-cysteine/graphene modified glassy carbon electrode,https://doi.org/10.1016/j.foodchem.2015.07.042,2015,Food Chemistry,False,149,5.0106352940962555,15,ningzi-li; xiaodi-yang,xiaodi-yang,ningzi-li; xiaodi-yang,Ningzi Li; Xiaodi Yang,Postdoctoral Scholar; Masters Student,8,1,2,"Advanced biosensing and bioanalysis techniques; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Financial Literacy, Pension, Retirement Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Organic Electronics and Photovoltaics",15-19 words,0.624,0.4583333333333333,0.44999999999999996,False Positive,No KLab core author
doc-10.2139/ssrn.2562518,doi:10.2139/ssrn.2562518,The Financialization of Everyday Life: Mobile Money and (In)Formal Activity in a Developing Context,10.2139/ssrn.2562518,2015,SSRN Electronic Journal,False,7,2.0794415416798357,15,christopher-wolfram; pete-aceves,pete-aceves,christopher-wolfram; pete-aceves,Christopher Wolfram; Pete Aceves,PhD Student; Affiliate Faculty,10,1,2,"3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Economic Growth and Development; Housing, Finance, and Neoliberalism; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfinance and Financial Inclusion; Microfluidic and Bio-sensing Technologies; Poverty, Education, and Child Welfare; Urban and Rural Development Challenges",15-19 words,0.688,0.5333333333333333,0.495,Aligned Surprise,Mixed (faculty + PhD)
doc-10.1126/science.1240064,doi:10.1126/science.1240064,A network framework of cultural history,10.1126/science.1240064,2014,Science,False,228,5.43372200355424,6,yong-yeol-ahn,yong-yeol-ahn,yong-yeol-ahn,Yong-Yeol Ahn,Affiliate Faculty,5,1,1,Complex Network Analysis Techniques; Human Mobility and Location-Based Analysis; Opinion Dynamics and Social Influence; Research Data Management Practices; scientometrics and bibliometrics research,<= 6 words,0.06,0.48333333333333334,0.40249999999999997,Routine,Solo faculty
doc-https://doi.org/10.1109/tip.2014.2325783,doi:https://doi.org/10.1109/tip.2014.2325783,Accelerated Learning-Based Interactive Image Segmentation Using Pairwise Constraints,https://doi.org/10.1109/tip.2014.2325783,2014,IEEE Transactions on Image Processing,False,7,2.0794415416798357,8,jamshid-sourati,jamshid-sourati,jamshid-sourati,Jamshid Sourati,Affiliate Faculty,5,1,1,Algorithms and Data Compression; Machine Learning and Algorithms; Machine Learning and Data Classification; Machine Learning in Materials Science; Optimization and Search Problems,7-10 words,0.18,0.2833333333333333,0.2825,Routine,Solo faculty
doc-https://doi.org/10.1080/02723638.2014.973312,doi:https://doi.org/10.1080/02723638.2014.973312,Burgess and Hoyt in Los Angeles: testing the Chicago models in an automotive-age American city,https://doi.org/10.1080/02723638.2014.973312,2014,Urban Geography,False,12,2.5649493574615367,15,christopher-wolfram; chris-esposito,chris-esposito,christopher-wolfram; chris-esposito,Christopher Wolfram; Chris Esposito,PhD Student; Postdoctoral Scholar,10,1,2,3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Innovation Diffusion and Forecasting; Innovation and Knowledge Management; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies; Regional Economics and Spatial Analysis; Spatial and Panel Data Analysis; Urbanization and City Planning,15-19 words,0.688,0.5333333333333333,0.495,Aligned Surprise,Solo PhD student
doc-10.1515/9781400865307-toc,doi:10.1515/9781400865307-toc,Contents,10.1515/9781400865307-toc,2014,Princeton University Press eBooks,False,0,0.0,1,lav-varshney,lav-varshney,lav-varshney,Lav Varshney,Affiliate Faculty,0,1,1,,<= 6 words,0.0,0.09583333333333333,0.16999999999999998,Routine,Solo faculty
doc-https://doi.org/10.1016/j.cell.2014.11.048,doi:https://doi.org/10.1016/j.cell.2014.11.048,Endogenous Hydrogen Sulfide Production Is Essential for Dietary Restriction Benefits,https://doi.org/10.1016/j.cell.2014.11.048,2014,Cell,False,554,6.318968113746434,10,christopher-wolfram; rui-wang,rui-wang,christopher-wolfram; rui-wang,Christopher Wolfram; Rui Wang,PhD Student; PhD Student,10,1,2,3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Heme Oxygenase-1 and Carbon Monoxide; Innovative Microfluidic and Catalytic Techniques Innovation; Ion channel regulation and function; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Sulfur Compounds in Biology,7-10 words,0.3,0.6708333333333333,0.515,Hidden Gem,Other KLab author config
doc-10.2139/ssrn.2562520,doi:10.2139/ssrn.2562520,Multiple Uses of Mobile Money: Implications for Financial Inclusion,10.2139/ssrn.2562520,2014,SSRN Electronic Journal,False,8,2.1972245773362196,9,christopher-wolfram; pete-aceves,pete-aceves,christopher-wolfram; pete-aceves,Christopher Wolfram; Pete Aceves,PhD Student; Affiliate Faculty,10,1,2,"3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Economic Growth and Development; Housing, Finance, and Neoliberalism; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfinance and Financial Inclusion; Microfluidic and Bio-sensing Technologies; Poverty, Education, and Child Welfare; Urban and Rural Development Challenges",7-10 words,0.304,0.5333333333333333,0.495,Hidden Gem,Mixed (faculty + PhD)
